intent_and_text
"balance not updated after cheque or cash deposit,My account balance doesn't reflect an update I made by cheque yesterday. Is something wrong or is the system slow?"
"balance not updated after cheque or cash deposit,I made a deposit and the balance hasn't been updated."
"balance not updated after cheque or cash deposit,I have yet to receive the cash I added to my account this morning."
"balance not updated after cheque or cash deposit,Why isn't my cash deposit showing up in my account?"
"balance not updated after cheque or cash deposit,I deposited some cash but it hasn't shown up in my account yet, what's going on?"
"balance not updated after cheque or cash deposit,I deposited a cheque but the cash hasn't arrived yet"
"balance not updated after cheque or cash deposit,I've already sent the money out and still have not received money in my account."
"balance not updated after cheque or cash deposit,I have made a recent check and cash deposit that isn't reflected in my balance."
"balance not updated after cheque or cash deposit,I placed a cheque but the funds aren't there"
"balance not updated after cheque or cash deposit,The cheque I sent to you to have deposited a couple days ago has not cleared in my account yet. What is the issue?"
"balance not updated after cheque or cash deposit,the balance has not changed, but I have deposited some money"
"balance not updated after cheque or cash deposit,I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque."
"balance not updated after cheque or cash deposit,I need my account checked because it appears there is a problem. I attempted to update my balance yesterday using cheque but it doesn't seem to have worked.  Should this not be faster than this?"
"balance not updated after cheque or cash deposit,I've deposited a check but the cash isn't showing that it's there yet."
"balance not updated after cheque or cash deposit,Waiting for the cash I deposited this morning still"
"balance not updated after cheque or cash deposit,I put cash in my account, but I don't see it."
"balance not updated after cheque or cash deposit,Where did the money I deposit go??"
"balance not updated after cheque or cash deposit,I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?"
"balance not updated after cheque or cash deposit,I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?"
"balance not updated after cheque or cash deposit,Why is the cash not showing in my account for the check I deposited?"
"balance not updated after cheque or cash deposit,When will the check I deposited post to my account?"
"balance not updated after cheque or cash deposit,How do I see my updated balance after I make a cheque or cash deposit?"
"balance not updated after cheque or cash deposit,Why isn't my deposit in my account?"
"balance not updated after cheque or cash deposit,Where is my cash deposit in my balance?"
"balance not updated after cheque or cash deposit,Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!"
"balance not updated after cheque or cash deposit,I deposited cash this morning, but it's not showing up in my account. Can you tell me where's my money?"
"balance not updated after cheque or cash deposit,How long does it take for a cheque to post to your account?"
"balance not updated after cheque or cash deposit,Why has my account balance not changed after depositing a cheque?"
"balance not updated after cheque or cash deposit,Where is the cash I deposited?"
"balance not updated after cheque or cash deposit,Why is my balance still the same after a cheque deposit?"
"balance not updated after cheque or cash deposit,Why is my check still not showing up on my account? It's been a week already"
"balance not updated after cheque or cash deposit,Why isn't my balance updating after depositing cheques and cash."
"balance not updated after cheque or cash deposit,My cash deposit isn't in my account. What happened?"
"balance not updated after cheque or cash deposit,I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?"
"balance not updated after cheque or cash deposit,I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?"
"balance not updated after cheque or cash deposit,Why isn't my deposit showing up?"
"balance not updated after cheque or cash deposit,My balance was not updated with my checque or cash deposit."
"balance not updated after cheque or cash deposit,Help! I'm missing money, I deposited a cheque but its not showing on my balance."
"balance not updated after cheque or cash deposit,My cash deposit from a week ago is still not in my account. Can you help me please?"
"balance not updated after cheque or cash deposit,I made a deposit but it is not showing up in my balance."
"balance not updated after cheque or cash deposit,I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?"
"balance not updated after cheque or cash deposit,The cheque I deposited isn't showing in my account"
"balance not updated after cheque or cash deposit,my check or cash deposit has not shown up"
"balance not updated after cheque or cash deposit,Why isn't my cash deposit showing up in my account? I deposited it this morning."
"balance not updated after cheque or cash deposit,I deposited a cheque, why isn't my balance showing that I did?"
"balance not updated after cheque or cash deposit,Why hasn't my cash arrived from a deposited check?"
"balance not updated after cheque or cash deposit,I put money in my account a week ago but its still not there, what is happening?"
"balance not updated after cheque or cash deposit,I made a cash deposit, but it hasn't shown up in my balance yet."
"balance not updated after cheque or cash deposit,When will I see my cash, since I already deposited my check?"
"balance not updated after cheque or cash deposit,Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status."
"balance not updated after cheque or cash deposit,I haven't seen the cash yet from the cheque I deposited."
"balance not updated after cheque or cash deposit,I've deposited a check in my account but the cash isn't showing as available."
"balance not updated after cheque or cash deposit,I sent a cheque to you a few days ago and the deposit has yet to appear in my account. I need this money, what is the problem?"
"balance not updated after cheque or cash deposit,What's going on with my balance? Shouldn't it be a bit higher since I deposited a cheque a day ago?"
"balance not updated after cheque or cash deposit,Why am I not seeing the check I deposited this morning in my account?"
"balance not updated after cheque or cash deposit,Do you guys accept cash? Because i deposited some this morning and I can't see it in my account."
"balance not updated after cheque or cash deposit,My cash deposit hasn't posted to my account."
"balance not updated after cheque or cash deposit,I had a cheque deposited, but I don't see my money yet?"
"balance not updated after cheque or cash deposit,My balance is not right. It has not been updated for the cash or cheque deposit."
"balance not updated after cheque or cash deposit,After I deposited my cash, I still don't see it in my account."
"balance not updated after cheque or cash deposit,I made a cash deposit going to my account but it is not there"
"balance not updated after cheque or cash deposit,I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please"
"balance not updated after cheque or cash deposit,My cheque deposit didn't seem to work."
"balance not updated after cheque or cash deposit,I still do not see the cash deposit in my account from last week. Why?"
"balance not updated after cheque or cash deposit,When will my cheque process?"
"balance not updated after cheque or cash deposit,I deposited a check, but haven't received the funds for it."
"balance not updated after cheque or cash deposit,After depositing a cheque my balance did not change."
"balance not updated after cheque or cash deposit,Cash has been deposited this morning but it hasn't came through."
"balance not updated after cheque or cash deposit,I deposited a cheque a week ago but have yet to receive the cash."
"balance not updated after cheque or cash deposit,I put money into my account in the form of a cheque, but my balance did not change."
"balance not updated after cheque or cash deposit,I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now."
"balance not updated after cheque or cash deposit,My mother deposited a cheque into my account last week, why is it still not showing up?"
"balance not updated after cheque or cash deposit,Why hasn't my balance been updated from the check deposit I made?"
"balance not updated after cheque or cash deposit,Where is the money I put in the bank?"
"balance not updated after cheque or cash deposit,I haven't received the cash from the check I deposited."
"balance not updated after cheque or cash deposit,After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem."
"balance not updated after cheque or cash deposit,Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist."
"balance not updated after cheque or cash deposit,Even though I made a cash deposit, I am not seeing it in my account."
"balance not updated after cheque or cash deposit,I put money in my account a week ago but its still not there?? What happened to my money?"
"balance not updated after cheque or cash deposit,Why did the cash deposit not show up in my account?"
"balance not updated after cheque or cash deposit,What is going on? My balance still hasn't updated and it has been two weeks since I deposited my money!"
"balance not updated after cheque or cash deposit,I deposited cash into my account, why do I not see it?"
"balance not updated after cheque or cash deposit,Can you tell me why a cheque deposit isn't showing in my balance?"
"balance not updated after cheque or cash deposit,Why is my cash deposit not in my account?"
"balance not updated after cheque or cash deposit,Why isn't my money from a check deposit showing?"
"balance not updated after cheque or cash deposit,I put my check in the bank, but I haven't gotten my cash yet?"
"balance not updated after cheque or cash deposit,How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay."
"balance not updated after cheque or cash deposit,i used a check check yesterday to balance my account and it isn't showing up?"
"balance not updated after cheque or cash deposit,I recently deposited some money into my account, but it still isn't showing up. What's going on?"
"balance not updated after cheque or cash deposit,My friend deposited $100 into my account, but it is not showing up!"
"balance not updated after cheque or cash deposit,The cash deposit I made this morning has not been credited to my account"
"balance not updated after cheque or cash deposit,I did a cash deposit to my account, but I am not seeing it on my statement."
"balance not updated after cheque or cash deposit,I deposited a cheque but I don't see the funds in my account."
"balance not updated after cheque or cash deposit,When will my deposit post to my account?"
"balance not updated after cheque or cash deposit,I am still waiting for the cash to be returned from a cheque I deposited!"
"balance not updated after cheque or cash deposit,How long does it take to show a deposit I made to my balance?"
"balance not updated after cheque or cash deposit,I deposited cash into my account and I'm having trouble seeing it on my account."
"balance not updated after cheque or cash deposit,I wrote a check to the account yesterday to add to my balance, but I don't see the amount of the check reflected anywhere.  Is it being held up for some reason?  I should have seen a new balance by now!"
"balance not updated after cheque or cash deposit,How long do cheques take to post to your account?"
"balance not updated after cheque or cash deposit,I deposited money but my balance hasn't been updated yet."
"balance not updated after cheque or cash deposit,I deposited cash this morning, but it is not yet available."
"balance not updated after cheque or cash deposit,I have cash deposit to my account but it is experiencing a problem"
"balance not updated after cheque or cash deposit,How long will it take for the cash I deposited this morning to show up?"
"balance not updated after cheque or cash deposit,The cast deposit from a week ago still is not in my account. Why?"
"balance not updated after cheque or cash deposit,Why is the check I deposited this morning not showing up?"
"balance not updated after cheque or cash deposit,How long do deposits take to appear? I've been waiting for more than a week and need the money!"
"balance not updated after cheque or cash deposit,When will my deposit be processed?"
"balance not updated after cheque or cash deposit,I am still awaiting the money I put into my account this morning."
"balance not updated after cheque or cash deposit,Why am I still not able to see the money I deposited a week ago? This is urgent!!"
"balance not updated after cheque or cash deposit,I deposited a check a few days ago and it's still not gone in! Please help me with this"
"balance not updated after cheque or cash deposit,I made a check and cash deposit that wasn't credited to my account."
"balance not updated after cheque or cash deposit,I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!"
"balance not updated after cheque or cash deposit,Why hasn't my cheque processed?"
"balance not updated after cheque or cash deposit,I am still currently waiting for the cash that has been deposited into the account this morning."
"balance not updated after cheque or cash deposit,I sent a check into the system but still haven't received the cash yet"
"balance not updated after cheque or cash deposit,I recently deposited a cheque and cannot find the cash from it."
"balance not updated after cheque or cash deposit,When will I receive the cash payment from the check I deposited?"
"balance not updated after cheque or cash deposit,My cheque is slow to cash"
"balance not updated after cheque or cash deposit,I attempted to deposit a cheque yesterday but the balance isn't showing today. Is it still pending?"
"balance not updated after cheque or cash deposit,Why haven't I seen the cash from the cheque I deposited yet?"
"balance not updated after cheque or cash deposit,My cheque is taking a while"
"balance not updated after cheque or cash deposit,I made a cash deposit to my account but i don't see it"
"balance not updated after cheque or cash deposit,The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check."
"balance not updated after cheque or cash deposit,where is my money from this morning"
"balance not updated after cheque or cash deposit,Why is it taking so long for my money to appear in my account? I have been waiting a week!"
"balance not updated after cheque or cash deposit,I deposited a cheque, but the balance hasn't changed yet."
"balance not updated after cheque or cash deposit,My account balance has not updated since I deposited a cheque recently."
"balance not updated after cheque or cash deposit,How long does a check take to show up in the account balance?"
"balance not updated after cheque or cash deposit,What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap."
"balance not updated after cheque or cash deposit,Why hasn't my account updated?"
"balance not updated after cheque or cash deposit,I haven't received the money from the check I deposited."
"balance not updated after cheque or cash deposit,I deposited a cheque with some money, but the balance hasn't changed."
"balance not updated after cheque or cash deposit,I deposited a cheque, but my account balance stayed the same."
"balance not updated after cheque or cash deposit,Why hasn't my balance been updated? I've deposited a few cheques some days ago!"
"balance not updated after cheque or cash deposit,why hasn't my cash arrived yet from my cheque?!"
"balance not updated after cheque or cash deposit,I made a check deposit but the cash hasn't arrived in my account yet."
"balance not updated after cheque or cash deposit,The balance hasn't changed yet after depositing a cheque with some money."
"balance not updated after cheque or cash deposit,What happened to my cash deposit?"
"balance not updated after cheque or cash deposit,Please, tell me why I can't have the funds I deposited a week ago? I need the money now."
"balance not updated after cheque or cash deposit,After my checque or cash deposit, my balance didn't update."
"balance not updated after cheque or cash deposit,When will my balance reflect a deposit?"
"balance not updated after cheque or cash deposit,I made a cash deposit to my account but it is not there"
"balance not updated after cheque or cash deposit,I deposited a cheque and its been days and I still haven't received the cash!!"
"balance not updated after cheque or cash deposit,I deposited some money, but the balance has not changed."
"direct debit payment not recognised,Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?"
"direct debit payment not recognised,what is the word?"
"direct debit payment not recognised,Please help my find out why there is an odd direct debit in my records."
"direct debit payment not recognised,I am seeing in the App a diret debit that its not mine"
"direct debit payment not recognised,There is a direct debit payment that I did not make."
"direct debit payment not recognised,There is a strange charge on my debit statement"
"direct debit payment not recognised,There is a Direct Debit that looks suspicious."
"direct debit payment not recognised,Is there a way for you to find out why my account was deducted from a seller when I didn't approve of it?"
"direct debit payment not recognised,Why is there a direct debit payment on my statement that I didn't do?"
"direct debit payment not recognised,A direct debit payment that I didn't authorise shows up in my app."
"direct debit payment not recognised,My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?"
"direct debit payment not recognised,i would like to dispute a direct debit payment"
"direct debit payment not recognised,Is it possible to dispute a debit payment from a couple of months ago."
"direct debit payment not recognised,A direct debit payment I didn't do shows in my app"
"direct debit payment not recognised,I see a direct debit transaction in my history that I did not set up."
"direct debit payment not recognised,A false direct debit payment is showing in my app"
"direct debit payment not recognised,I do not understand what this particular direct debit is ?"
"direct debit payment not recognised,There was some money taken from my account that I don't remember paying for. Am I able to look up this transaction which was a few weeks ago to see who took out the money? Im not sure I need a refund just want to check to make sure it's legit."
"direct debit payment not recognised,Please tell me what this direct debit in my statement is"
"direct debit payment not recognised,what is this charge on my card?"
"direct debit payment not recognised,A few weeks ago, a strange transaction was made on my account by a seller I don't know. I am quite sure I didn't do it and will like for you to check it for me."
"direct debit payment not recognised,Is there a strict timeline regarding disputing transactions made on my account? I just noticed a fraudulent charge on a statement from a couple months ago."
"direct debit payment not recognised,There is a mysterious debit transaction on my statement"
"direct debit payment not recognised,what is the matter?"
"direct debit payment not recognised,My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to."
"direct debit payment not recognised,I don't recognize the direct debit payment from the app."
"direct debit payment not recognised,I need a refund on a direct debit that shows in the app because I did not make it."
"direct debit payment not recognised,hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent."
"direct debit payment not recognised,I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?"
"direct debit payment not recognised,There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?"
"direct debit payment not recognised,There is a direct debit payment I don't recognize."
"direct debit payment not recognised,What is this direct debit in my statement?"
"direct debit payment not recognised,This debit is not my transcation. How do I get my money out back?"
"direct debit payment not recognised,How can I get my money back for a payment i didnt make"
"direct debit payment not recognised,I don't recognize the direct debit payment on my account."
"direct debit payment not recognised,A direct debit appears in the app but I didn't authorize it."
"direct debit payment not recognised,I'm seeing a direct debit payment that is not me."
"direct debit payment not recognised,I see a direct debit transaction that I didn't make."
"direct debit payment not recognised,Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out."
"direct debit payment not recognised,I don't know where a direct debit payment came from"
"direct debit payment not recognised,Who do I contact if there is a direct debit that I did not create."
"direct debit payment not recognised,There was a direct debit from my account and I didn't authorise it"
"direct debit payment not recognised,I'm checking my statements and I saw a purchase from a couple weeks ago that I don't recall at all. Not only that, but I don't even know the business that charged it. I'm not sure if I did it or not, but can we check it and see if we can trace it back to make certain?"
"direct debit payment not recognised,I don't recognise a Direct Debit payment"
"direct debit payment not recognised,There is a direct debit transaction on my statement that I think is not mine. How do I remove?"
"direct debit payment not recognised,there is a debit i dont recognize"
"direct debit payment not recognised,There are automatic debits on my account that I did not make."
"direct debit payment not recognised,I may need to dispute a Direct Debit payment."
"direct debit payment not recognised,There's a weird payment showing in my app that I definitely haven't made myself, as I haven't used the card at all that day. Please cancel that and return my money."
"direct debit payment not recognised,There is a direct debit fee in the App that I didn't do."
"direct debit payment not recognised,What do I do about a debit on my account that I didn't make?"
"direct debit payment not recognised,I did not set up a direct debit I have"
"direct debit payment not recognised,If I found an error in my account for a transaction I didn't make, how long to I have to dispute it?"
"direct debit payment not recognised,There is a direct debit transaction that I did not authorize"
"direct debit payment not recognised,Can you help me figure out what is going on with a debit payment that is showing up on my account I am not sure is suppose to be there."
"direct debit payment not recognised,I am seeing a direct debit I wasn't aware of."
"direct debit payment not recognised,I found a charge on my debit that I did not make."
"direct debit payment not recognised,How can I dispute a direct debit transaction?"
"direct debit payment not recognised,How can I dispute a debit transaction?"
"direct debit payment not recognised,My statement shows a strange direct debit."
"direct debit payment not recognised,I have an unknown debit charge in my statement, why?"
"direct debit payment not recognised,I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?"
"direct debit payment not recognised,In my app, a direct debit payment that I didn't do shows up."
"direct debit payment not recognised,There's an unauthorized direct debit in my app."
"direct debit payment not recognised,I see a direct debit that isn't mine? How can I get my money back?"
"direct debit payment not recognised,My account statements show a debit payment that I didn't make it's from some time ago I need to know if it is disputable."
"direct debit payment not recognised,There is a debit transaction on my statement that I did not make"
"direct debit payment not recognised,There is a direct debit payment on my account that I didn't authorize."
"direct debit payment not recognised,I didn't set up the direct debit I have"
"direct debit payment not recognised,What do I do if I find a debit charge that I know I didn't do in my billing statement?"
"direct debit payment not recognised,i do not know what this charge is for"
"direct debit payment not recognised,What do I do if there is a direct debit on my account that shouldn't be there?"
"direct debit payment not recognised,I think I am a victim of fraud.  I noticed there was a charge on my account that I didn't do because I haven't touched my card today.  Can you please reverse the charge and refund my money?"
"direct debit payment not recognised,There is a direct debit charge on my account that I don't recognize."
"direct debit payment not recognised,Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure."
"direct debit payment not recognised,Someone else charged my card!"
"direct debit payment not recognised,Am I able to look back at a transaction to see who with drawled some money from my account? I don't remember authorizing this a few weeks ago, but wanted to double check who took the money."
"direct debit payment not recognised,How do I dispute a direct debit on my account?"
"direct debit payment not recognised,I did not make a direct debit payment as listed on my app"
"direct debit payment not recognised,There's a direct debit payment that I don't recognize."
"direct debit payment not recognised,How do I dispute a debit that I didn't make?"
"direct debit payment not recognised,I don't know where this debit transaction on my statement came from."
"direct debit payment not recognised,The app is showing a direct debit transaction that I did not perform"
"direct debit payment not recognised,The app is showing a direct debit payment that I never made"
"direct debit payment not recognised,I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced."
"direct debit payment not recognised,I want a refund on a direct debit."
"direct debit payment not recognised,Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late."
"direct debit payment not recognised,There is a debit paymet that I don't recognize."
"direct debit payment not recognised,What can I do about a direct debit transaction on my card that I didn't make?"
"direct debit payment not recognised,I need assistance addressing a direct debit that I did not do myself."
"direct debit payment not recognised,I see a direct debit transaction in my app that I didn't make."
"direct debit payment not recognised,I see a direct debit payment on my statement that wasn't me"
"direct debit payment not recognised,How long after I receive my statement can I dispute payments on it?"
"direct debit payment not recognised,How do I dispute a direct debit transaction?"
"direct debit payment not recognised,I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?"
"direct debit payment not recognised,what is this charge i didnt do it what can i do"
"direct debit payment not recognised,I have a direct debit on my records that is strange and I need help."
"direct debit payment not recognised,I would like to dispute a payment I didnt make"
"direct debit payment not recognised,I found a direct debit I would like to dispute"
"direct debit payment not recognised,I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?"
"direct debit payment not recognised,There is a direct debit patentp that I haven't authorized."
"direct debit payment not recognised,I can't recognise this Direct Debit payment."
"direct debit payment not recognised,I would like to dispute a direct debit transaction"
"direct debit payment not recognised,Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them."
"direct debit payment not recognised,Why is there a direct debit set up in my name?"
"direct debit payment not recognised,I don't recognize this debit transaction in my billing statement?"
"direct debit payment not recognised,I didn't set up a direct debit payment on my account."
"direct debit payment not recognised,I need to dispute a direct debit."
"direct debit payment not recognised,My account shows a direct debit charge that I have never seen before"
"direct debit payment not recognised,I might have been charged on my debit statement by fraud."
"direct debit payment not recognised,I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?"
"direct debit payment not recognised,I am not recognizing a debit payment from my account."
"direct debit payment not recognised,I have a direct debit that I did not set up"
"direct debit payment not recognised,I have gone through my statements and noticed there is a large payment that I did not make. Can i still dispute the payment? its been a while"
"direct debit payment not recognised,I see a charge for a direct debit that was not me."
"direct debit payment not recognised,There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me."
"direct debit payment not recognised,There is a potentially fraudulent direct debit on my account."
"direct debit payment not recognised,I have a direct debit I didn't set up"
"direct debit payment not recognised,Help!  In the app there is a direct debit that I don't remember."
"direct debit payment not recognised,Please help me regarding a direct debit in the app that I don't recognize."
"direct debit payment not recognised,how do i get a refund for a direct debit payment i didn't make"
"direct debit payment not recognised,I need to cancel a transaction on my debit card."
"direct debit payment not recognised,I think I was charged by mistake on my debit statement."
"direct debit payment not recognised,Purchases I did not make are appearing in my bank statement?"
"direct debit payment not recognised,On my app I can see that a direct debit payment that I didn't do, appears."
"direct debit payment not recognised,There's a payment showing in the app today even though I have not used my card at all. I want a refund."
"direct debit payment not recognised,Unusual direct deposit"
"direct debit payment not recognised,I didn't make the direct debit payment on my account."
"direct debit payment not recognised,People are using my debit card - help!"
"direct debit payment not recognised,I have an unfamiliar direct debit in my statement."
"direct debit payment not recognised,How do I dispute a direct debit that I didn't do?"
"direct debit payment not recognised,Weird Direct Debit payment"
"direct debit payment not recognised,I have an unauthorized direct debit on my account"
"direct debit payment not recognised,I have an unknown charge."
"direct debit payment not recognised,What do I do if there is an electronic debit that is not correct?"
"direct debit payment not recognised,There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou"
"direct debit payment not recognised,after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?"
"direct debit payment not recognised,Someone else made a Direct Debit transaction on my account"
"direct debit payment not recognised,How can I dispute a direct debit charge on my account?"
"direct debit payment not recognised,I have a direct debit I didn't make"
"direct debit payment not recognised,I have an unauthorized charge."
"direct debit payment not recognised,A debit came through that I need to dispute."
"direct debit payment not recognised,There is a payment in my app that I did not make.  I have not used that card all day  Please reimburse my money."
"direct debit payment not recognised,I don't know what this Direct Debit payment is."
"direct debit payment not recognised,I see a direct debit payment on my app that I did not do"
"direct debit payment not recognised,How do I get a refund for an unauthorized direct debit payment?"
"direct debit payment not recognised,There was a direct debit I don't recognize."
"direct debit payment not recognised,I see an unfamiliar Direct Debit payment."
"direct debit payment not recognised,In the app I see a direct debit that I don't recognize."
"direct debit payment not recognised,Why am I seeing a direct debit thats not mine?"
"direct debit payment not recognised,Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?"
"direct debit payment not recognised,There is a direct debit set up that I didn't create."
"direct debit payment not recognised,There is a direct debit charge that I don't recognize, what can I do?"
"direct debit payment not recognised,I have not used my card all day, however, there is an unusual payment showing in my app.  I would like to have that amount reimbursed."
"direct debit payment not recognised,I don't know what this Direct Debit payment on my account is for."
"direct debit payment not recognised,There is a direct debit charge on my account that is not mine."
"direct debit payment not recognised,I see a direct debit transaction in the app that is not mine"
"direct debit payment not recognised,There is a direct debit set up that was not authorized by me."
"direct debit payment not recognised,I didn't initiate a direct debit that I see on my account"
"direct debit payment not recognised,Why is there a direct debit fee in the App when I didn't do it?"
"direct debit payment not recognised,There is a payment I don't recognise!"
"direct debit payment not recognised,A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?"
"direct debit payment not recognised,What should I do about a direct debit that I did not set up?"
"direct debit payment not recognised,There was a direct debit transaction I have don't think should be there."
"direct debit payment not recognised,I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?"
"direct debit payment not recognised,I do not recognize a direct debit payment that I see on my app"
"direct debit payment not recognised,My account was charged a debit payment I don't recognize."
"direct debit payment not recognised,In my app, a direct debit payment I didn't do shows in my app"
"direct debit payment not recognised,My accounts been charged a payment for something I didn't make."
"direct debit payment not recognised,looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?"
"direct debit payment not recognised,I see a direct debit charge that I did not approve"
"direct debit payment not recognised,The app shows Direct Debit payments that I didn't make"
"direct debit payment not recognised,I have an unknown direct debit payment on my account"
"direct debit payment not recognised,There is a direct debit that I didn't set up, what should I do?"
"direct debit payment not recognised,I see a direct debit that I didn't authorize"
"direct debit payment not recognised,I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?"
"direct debit payment not recognised,I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?"
"direct debit payment not recognised,There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account."
"direct debit payment not recognised,My app shows a direct debit that isn't mine."
"direct debit payment not recognised,I haven't used my card all day but there is a payment showing in the app. Please cancel it!"
"direct debit payment not recognised,There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?"
"direct debit payment not recognised,Why is there a direct debit to my account? I didn't do that."
"transaction charged twice,A transaction shows duplicate times."
"transaction charged twice,There is a repeat charge for the same item"
"transaction charged twice,How can I fix this?  There is a double charge on my account."
"transaction charged twice,My card got charged twice for the same thing!"
"transaction charged twice,My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?"
"transaction charged twice,How do I query a payment on my card? It looks like I have paid for the same thing twice."
"transaction charged twice,I have duplicated transactions on my statement"
"transaction charged twice,I only made one transaction at this place, but it's appearing multiple times."
"transaction charged twice,One of my charges was declined, but the second one went through.  But I notice on my App that one of them has gone through, and the other one is still pending.  Please ensure that only one charge is processed. Thanks"
"transaction charged twice,What do I do if I've been charged twice for the same transaction?"
"transaction charged twice,I think I was charged twice, please help!"
"transaction charged twice,I think there is a mistake.  I am being charged twice."
"transaction charged twice,My transaction history is looking a little off. I have been charged twice for multiple different purchases, and would like to have those duplicate charges refunded."
"transaction charged twice,I was charged for the same thing twice"
"transaction charged twice,My account was charged twice for one purchase"
"transaction charged twice,I was charged twice for a restaurant, can you take the second charge off?"
"transaction charged twice,I have a transaction that shows multiple times."
"transaction charged twice,What happens when I am charged twice?"
"transaction charged twice,I have been charged twice for the same transaction."
"transaction charged twice,How do I get my money back for a duplicated charge?"
"transaction charged twice,I have a duplicate payment on my card."
"transaction charged twice,Several items I have charged this week are appearing twice.  Please review my statement and remove any duplicate charges."
"transaction charged twice,I have a transaction showing multiple times."
"transaction charged twice,Hi, I just looked at my card transactions and saw that I've been charged twice for a restaurant I went to this week. Can you remove the double charge, please?"
"transaction charged twice,I have been double charged"
"transaction charged twice,I was double charged at a restaurant can you take the second charge off?"
"transaction charged twice,I have a duplicate charge"
"transaction charged twice,I got charged two times for a transaction"
"transaction charged twice,What happens with the duplicate charge in my account?"
"transaction charged twice,Why have I been charged twice?"
"transaction charged twice,I have two of the same charges on my account!"
"transaction charged twice,Why am I being charged for the same thing twice?"
"transaction charged twice,Who do I talk to for transactions debited twice?"
"transaction charged twice,There is a duplicate charge on my account."
"transaction charged twice,I have been charged twice this week for a couple of things on my card. Can you please check this out for me and return the double charged items back?"
"transaction charged twice,I got charged twice for the same payment. Please removed the pending payment. Thank you."
"transaction charged twice,I think I got charged twice for the same thing"
"transaction charged twice,It looks like I was charged twice for a single transaction"
